name,sac_scale,surface,trail_visibility,bicycle,horse,wheelchair,dog,stroller
Lake Fork Trail (82),1.0,2.0,0.0,1,1,0,1,0
Lake Fork Trail (82),1.0,2.0,0.0,1,1,0,1,0
Lake Fork Trail (82),1.0,2.0,0.0,2,2,0,1,0
Bull Creek Trail (85),1.0,2.0,1.0,1,1,0,1,0
Bull Creek Trail (85),1.0,2.0,0.0,2,2,0,1,0
Barah Broq Trail to Moses Peak,4.0,-1.0,2.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
백무동-세석대피소 5.8Km 3:16,0.0,-1.0,1.0,2,2,0,1,0
백무동-세석대피소 5.8Km 3:16,0.0,-1.0,1.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
낙동정맥,0.0,-1.0,1.0,2,2,0,1,0
낙동정맥,0.0,2.0,1.0,2,2,0,1,0
낙동정맥,0.0,-1.0,1.0,2,2,0,1,0
Swamp Rabbit Trail Green Line,0.0,0.0,1.0,2,2,0,1,0
Swamp Rabbit Trail Green Line,0.0,0.0,1.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
下街道,0.0,2.0,0.0,2,2,0,1,0
Turtle Trail Connector,0.0,2.0,1.0,2,2,0,1,0
Turtle Trail Connector,0.0,2.0,1.0,2,2,0,1,0
Wheeler Peak Trail #90 (Horse Bypass),1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90 (Horse Bypass),1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,0.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,1.0,1,1,0,1,0
Wheeler Peak Trail #90,1.0,2.0,1.0,1,1,0,1,0
Gold Hill Trail #64,0.0,2.0,0.0,1,1,0,1,0
Gold Hill Trail #64,1.0,2.0,0.0,1,1,0,1,0
Gold Hill Trail #64,1.0,2.0,0.0,1,1,0,1,0
돈내코-남벽분기점 코스 Donaeko Course 3:30,0.0,2.0,1.0,2,2,0,1,0
돈내코-남벽분기점 코스 Donaeko Course 3:30,0.0,-1.0,1.0,2,2,0,1,0
돈내코-남벽분기점 코스 Donaeko Course 3:30,0.0,2.0,1.0,2,2,0,1,0
돈내코-남벽분기점 코스 Donaeko Course 3:30,0.0,-1.0,1.0,2,2,0,1,0
윗세-남벽분기점 코스(Donaeko Course 1:00),0.0,2.0,1.0,2,2,0,1,0
윗세-남벽분기점 코스(Donaeko Course 1:00),0.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Mudeungsan Mountain Hiking Trail,1.0,-1.0,1.0,2,2,0,1,0
Deer Creek Trail #69,1.0,-1.0,1.0,1,1,0,1,0
Columbine Creek Trail #71,1.0,2.0,1.0,1,1,0,1,0
Columbine Creek Trail #71,0.0,2.0,1.0,2,2,0,1,0
Columbine Creek Trail #71,1.0,2.0,1.0,1,1,0,1,0
Placer Fork Trail #72,1.0,2.0,6.0,1,1,0,1,0
Placer Fork Trail #72,1.0,2.0,4.0,1,1,0,1,0
Long Canyon Trail #63,1.0,2.0,0.0,1,1,0,1,0
Long Canyon Trail #63,1.0,2.0,0.0,1,1,0,1,0
Ponderosa (05064),1.0,2.0,0.0,1,1,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
뱀사골/ 오룡대-화개재 6.9Km 3:51,1.0,-1.0,1.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Kaledonia trail,1.0,2.0,0.0,2,2,0,1,0
Ellis Trail (202),1.0,2.0,0.0,1,1,0,1,0
Tent Rocks Trail,0.0,2.0,1.0,1,1,0,1,0
Old Mitchell Trail,0.0,-1.0,1.0,2,2,0,1,0
Omotesando - Takinosawa Route,1.0,2.0,1.0,2,2,0,1,0
Nigatake Trail,1.0,-1.0,1.0,2,2,0,1,0
Imakura Trail,1.0,-1.0,1.0,2,2,0,1,0
Rock Garden Trail,1.0,2.0,1.0,2,2,0,1,0
Rock Garden Trail,1.0,2.0,1.0,2,2,0,1,0
Canyon Rim Trail,1.0,2.0,1.0,2,2,0,1,0
Archaeological Trail,1.0,2.0,1.0,2,2,0,1,0
North Canyon Trail,1.0,2.0,1.0,2,2,0,1,0
Capulin Peak Trail (354),0.0,2.0,1.0,1,1,0,1,0
Caminho Real da Encumeada (PR12),1.0,2.0,1.0,2,2,0,1,0
10K Trail North (200),1.0,2.0,0.0,1,1,0,1,0
Tent Rocks Trail,0.0,2.0,1.0,1,1,0,1,0
Upper Pueblo Trail,0.0,-1.0,1.0,1,1,0,1,0
Upper Pueblo Trail,0.0,-1.0,1.0,1,1,0,1,0
Upper Pueblo Trail,0.0,-1.0,1.0,1,1,0,1,0
신선대 구름다리,1.0,-1.0,1.0,2,2,0,1,0
Las Huertas PG Loop (600),0.0,2.0,1.0,2,2,0,1,0
Three Bottles Advanced,1.0,2.0,0.0,1,1,0,1,0
Cedro Creek Nature Trail,0.0,2.0,1.0,2,2,0,1,0
Lion Cave Trail,1.0,2.0,1.0,2,2,0,1,0
Gavilan Trail #60,1.0,2.0,0.0,1,1,0,1,0
Lobo Peak Trail #57,1.0,2.0,1.0,1,1,0,1,0
Lobo Peak Trail #57,1.0,2.0,4.0,1,1,0,1,0
Ridgeline Trail,0.0,2.0,2.0,2,2,0,1,0
Ridgeline Trail,0.0,2.0,2.0,2,2,0,1,0
Ridgeline Trail,0.0,2.0,2.0,2,2,0,1,0
Boundary Trail,0.0,2.0,1.0,2,2,0,1,0
Willow Fork Trail #104,1.0,2.0,6.0,1,1,0,1,0
ROCKY TOP,1.0,2.0,1.0,1,1,0,1,0
Fence Canyon Loop Trail,0.0,2.0,1.0,2,2,0,1,0
Potrillo Mesa Trail,0.0,2.0,2.0,1,1,0,1,0
Potrillo Mesa Trail,0.0,2.0,2.0,1,1,0,1,0
Potrillo Mesa Trail,0.0,2.0,2.0,1,1,0,1,0
Ridgeline Trail,0.0,2.0,2.0,2,2,0,1,0
Boundary Trail,0.0,2.0,1.0,2,2,0,1,0
Pretty Canyon Trail,0.0,2.0,2.0,2,2,0,1,0
Omotesando,1.0,-1.0,1.0,2,2,0,1,0
Omotesando,1.0,-1.0,1.0,2,2,0,1,0
Omotesando,1.0,-1.0,1.0,2,2,0,1,0
Mountain Mist Trail,1.0,2.0,1.0,2,2,0,1,0
Sinks Trail,1.0,2.0,1.0,2,2,0,1,0
Fujikamiyoshida sen,1.0,-1.0,1.0,2,2,0,1,0
河口湖ルート「上り」,3.0,-1.0,1.0,2,2,0,1,0
Likya Yolu 12.01,1.0,2.0,1.0,2,2,0,1,0
Likya Yolu 5.01,0.0,2.0,1.0,2,2,0,1,0
faralya-Aktaş Beach,1.0,4.0,1.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
Suffolk Seaboard Coastline Trail,0.0,0.0,0.0,2,2,0,1,0
Suffolk Seaboard Coastline Trail,0.0,0.0,0.0,2,2,0,1,0
Forest Route,0.0,0.0,1.0,2,2,0,1,0
Black Rock Trail,3.0,2.0,1.0,2,2,0,1,0
Grandfather Extension Trail,3.0,2.0,1.0,2,2,0,1,0
Grandfather Extension Trail,3.0,2.0,1.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,-1.0,0.0,2,2,0,1,0
West Rim Trail,0.0,0.0,0.0,2,2,0,1,0
West Rim Trail,0.0,0.0,0.0,2,2,0,1,0
Torigaike Trail Boulder Route,1.0,-1.0,2.0,2,2,0,1,0
Torigaike Trail Lake Route,1.0,2.0,2.0,2,2,0,1,0
Torigaike Trail Mt. Torikura West Ridge Route,1.0,2.0,2.0,2,2,0,1,0
Long Creek Trail,1.0,2.0,1.0,1,1,0,1,0
Blair Ridge Trail,1.0,2.0,1.0,1,1,0,1,0
Coy Bald Trail,1.0,2.0,1.0,1,1,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Lebanon Mountain Trail Section 6,0.0,2.0,1.0,2,2,0,1,0
Coy Bald Trail,1.0,2.0,1.0,1,1,0,1,0
tower trail,1.0,2.0,1.0,1,1,0,1,0
tower trail,1.0,2.0,1.0,1,1,0,1,0
tower trail,1.0,2.0,1.0,1,1,0,1,0
Long Creek Trail,1.0,2.0,1.0,1,1,0,1,0
Middle Trail,1.0,2.0,1.0,1,1,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Squatter Trail,1.0,2.0,1.0,1,1,0,1,0
Squatter Trail,1.0,2.0,1.0,1,1,0,1,0
! Danger !,4.0,2.0,6.0,2,2,0,1,0
Likya Yolu 3.01,1.0,2.0,1.0,2,2,0,1,0
葫芦泉-藏龙涧北沟,1.0,-1.0,1.0,2,2,0,1,0
藏龙涧北沟,1.0,-1.0,1.0,2,2,0,1,0
绿道-炮楼岭东,1.0,-1.0,2.0,2,2,0,1,0
炮楼岭脊线,1.0,-1.0,1.0,2,2,0,1,0
炮楼岭脊线,0.0,-1.0,0.0,2,2,0,1,0
炮楼岭西顶,1.0,-1.0,1.0,2,2,0,1,0
炮楼岭脊线,0.0,-1.0,1.0,2,2,0,1,0
(难),4.0,-1.0,4.0,2,2,0,1,0
(难),4.0,-1.0,4.0,2,2,0,1,0
绿道-炮楼岭东并行2,1.0,-1.0,2.0,2,2,0,1,0
绿道-炮楼岭中,1.0,-1.0,1.0,2,2,0,1,0
炮楼岭北支脊线,0.0,-1.0,1.0,2,2,0,1,0
绿道-炮楼岭东并行1,1.0,-1.0,2.0,2,2,0,1,0
老君崖沟,0.0,-1.0,1.0,2,2,0,1,0
老君崖沟,2.0,-1.0,1.0,2,2,0,1,0
Torigaike Trail Lake Route,1.0,2.0,2.0,2,2,0,1,0
一线天-炮楼岭小径,0.0,-1.0,1.0,2,2,0,1,0
一线天-炮楼岭小径,1.0,-1.0,2.0,2,2,0,1,0
一线天,2.0,-1.0,1.0,2,2,0,1,0
藏龙涧-八仙桌支1,1.0,-1.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
Oike Hiking Trail,0.0,2.0,1.0,2,2,0,1,0
藏龙涧北沟,1.0,-1.0,1.0,2,2,0,1,0
藏龙涧-八仙桌,2.0,-1.0,1.0,2,2,0,1,0
藏龙涧北沟,2.0,-1.0,2.0,2,2,0,1,0
藏龙涧北沟,1.0,-1.0,2.0,2,2,0,1,0
葫芦泉-藏龙涧北沟支1,1.0,-1.0,1.0,2,2,0,1,0
绿道-藏龙涧,1.0,-1.0,1.0,2,2,0,1,0
天梯,2.0,-1.0,2.0,2,2,0,1,0
Lobo Peak Trail #57,1.0,2.0,5.0,1,1,0,1,0
Lobo Peak Trail #57,1.0,2.0,5.0,1,1,0,1,0
Lobo Peak Trail #57,1.0,2.0,2.0,1,1,0,1,0
Lobo Peak Trail #57,2.0,2.0,0.0,1,1,0,1,0
Lama Canyon Trail #98,1.0,2.0,1.0,1,1,0,1,0
Lama Canyon Trail #98,1.0,2.0,4.0,1,1,0,1,0
Likya Yolu 2.11,2.0,2.0,1.0,2,2,0,1,0
Likya Yolu alt,1.0,2.0,1.0,2,2,0,1,0
五峰山穿越线,1.0,-1.0,4.0,2,2,0,1,0
五峰山穿越线,1.0,-1.0,4.0,2,2,0,1,0
五峰山景区小径,0.0,-1.0,0.0,2,2,0,1,0
五峰山穿越线,2.0,-1.0,4.0,2,2,0,1,0
Avakas Gorge,1.0,2.0,2.0,2,2,0,1,0
Jones Gap Trail,0.0,2.0,0.0,2,2,0,1,0
Jones Gap Trail,0.0,2.0,0.0,2,2,0,1,0
대둔산금강구름다리,0.0,-1.0,1.0,2,2,0,1,0
Lobo Peak Trail #57 (approximate location),2.0,2.0,6.0,1,1,0,1,0
Lama Canyon Trail #98,1.0,2.0,0.0,1,1,0,1,0
Lama Canyon Trail #98,1.0,2.0,0.0,1,1,0,1,0
Pines Loop,0.0,2.0,1.0,2,2,0,1,0
River Loop,0.0,2.0,1.0,2,2,0,1,0
The Cat's Pajamas,0.0,2.0,1.0,2,2,0,1,0
Stemwinder,0.0,2.0,1.0,2,2,0,1,0
Bee's Knees,0.0,2.0,1.0,2,2,0,1,0
Kemer view route Red,1.0,2.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,0.0,0.0,0.0,2,2,0,1,0
Mountains-to-Sea Connector Trail,1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Connector Trail,1.0,2.0,0.0,2,2,0,1,0
금북정맥,1.0,-1.0,1.0,2,2,0,1,0
낙동정맥,0.0,-1.0,1.0,2,2,0,1,0
낙동정맥,0.0,2.0,1.0,2,2,0,1,0
No Trail,1.0,-1.0,1.0,2,2,0,1,0
Barrens Loop,0.0,2.0,1.0,2,2,0,1,0
Collins Ridge Trail / Ozark Trail - North Fork Section,0.0,2.0,0.0,1,1,0,1,0
McGarr Ridge Trail / Ozark Trail - North Fork Section,0.0,2.0,0.0,1,1,0,1,0
McGarr Ridge Trail / Ozark Trail - North Fork Section,0.0,2.0,0.0,1,1,0,1,0
Ridge Runner Trail,0.0,2.0,0.0,1,1,0,1,0
Ridge Runner Trail / Ozark Trail - North Fork,0.0,2.0,0.0,1,1,0,1,0
McGarr Ridge Trail / Ozark Trail - North Fork Section,0.0,2.0,0.0,1,1,0,1,0
Mary Hollow Trail,0.0,2.0,0.0,1,1,0,1,0
Ozark Trail - North Fork,0.0,2.0,0.0,1,1,0,1,0
금북정맥(차동고개~학동고개),1.0,2.0,6.0,2,2,0,1,0
Üç Oluk - Tahtalı K8,1.0,0.0,1.0,2,2,0,1,0
Üç Oluk - Tahtalı K8,1.0,2.0,1.0,2,2,0,1,0
Üç Oluk - Tahtalı K8,1.0,0.0,1.0,2,2,0,1,0
Kiwanis Meadow Trail (16),1.0,2.0,1.0,1,1,0,1,0
Tower Loop Trail,0.0,2.0,2.0,1,1,0,1,0
Piney Creek Wilderness Trail,0.0,2.0,1.0,1,1,0,1,0
Tower Loop (Hollow) Trail,0.0,2.0,4.0,1,1,0,1,0
Tower Loop (Hollow) Trail,0.0,2.0,1.0,1,1,0,1,0
Piney Creek Wilderness Trail,0.0,2.0,1.0,1,1,0,1,0
South Loop Trail,0.0,2.0,2.0,1,1,0,1,0
Piney Creek Wilderness Trail,0.0,2.0,4.0,1,1,0,1,0
Piney Creek Wilderness Trail,0.0,2.0,4.0,1,1,0,1,0
Bullseye Trail #557,0.0,2.0,1.0,2,2,0,1,0
2.4Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
5.9Km,1.0,-1.0,1.0,2,2,0,1,0
0.6Km,1.0,-1.0,1.0,2,2,0,1,0
0.6Km,1.0,-1.0,1.0,2,2,0,1,0
0.6Km,1.0,-1.0,1.0,2,2,0,1,0
0.6Km,1.0,-1.0,1.0,2,2,0,1,0
0.6Km,1.0,-1.0,1.0,2,2,0,1,0
1.1Km,1.0,-1.0,1.0,2,2,0,1,0
1.1Km,1.0,-1.0,1.0,2,2,0,1,0
1.1Km,1.0,-1.0,1.0,2,2,0,1,0
1.1Km,1.0,-1.0,1.0,2,2,0,1,0
Caminho Antigo,0.0,-1.0,1.0,2,2,0,1,0
Caminho Antigo,0.0,-1.0,1.0,2,2,0,1,0
Pavillion Loop,0.0,2.0,1.0,2,2,0,1,0
Kemer view route Red,1.0,2.0,0.0,2,2,0,1,0
Rainbow Falls Trail,0.0,2.0,0.0,2,2,0,1,0
Rainbow Falls Trail,0.0,2.0,0.0,2,2,0,1,0
Rainbow Falls Trail,0.0,2.0,0.0,2,2,0,1,0
Rainbow Falls Trail,0.0,2.0,0.0,2,2,0,1,0
낙동정맥,0.0,-1.0,1.0,2,2,0,1,0
낙동정맥,0.0,2.0,1.0,2,2,0,1,0
낙동정맥,0.0,-1.0,1.0,2,2,0,1,0
Kemer view route Red,1.0,-1.0,0.0,2,2,0,1,0
Levada do Curral,2.0,-1.0,1.0,2,2,0,1,0
Levada do Curral,2.0,-1.0,1.0,2,2,0,1,0
Jeju Olle Trail Route 10 Hwasun moseulpo,0.0,0.0,1.0,2,2,0,1,0
Jeju Olle Trail Route 10 Hwasun moseulpo,0.0,0.0,1.0,2,2,0,1,0
Jeju Olle Trail Route 10 Hwasun moseulpo,0.0,0.0,1.0,2,2,0,1,0
Jeju Olle Trail Route 10 Hwasun moseulpo,0.0,0.0,1.0,2,2,0,1,0
K1.5,3.0,2.0,6.0,2,2,0,1,0
La Luz Trail (137),2.0,2.0,1.0,2,2,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
Upper Faulty Loop (195A),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
Crest to South Peak Trail Connector,1.0,2.0,0.0,2,2,0,1,0
Embudito Trail (192),1.0,2.0,0.0,1,1,0,1,0
Embudito Trail (192),1.0,2.0,0.0,1,1,0,1,0
La Luz Trail (137),2.0,2.0,1.0,2,2,0,1,0
Piedra Lisa South (135),1.0,2.0,1.0,1,1,0,1,0
Treis Ellies Natural Trail,0.0,-1.0,0.0,2,2,0,1,0
금남정맥,0.0,-1.0,1.0,2,2,0,1,0
금남정맥,0.0,-1.0,1.0,2,2,0,1,0
Coy Bald Trail,0.0,2.0,1.0,1,1,0,1,0
Long Creek Trail,1.0,2.0,1.0,1,1,0,1,0
Long Creek Trail,1.0,2.0,1.0,1,1,0,1,0
Long Creek Trail,1.0,2.0,1.0,1,1,0,1,0
tower trail,1.0,2.0,1.0,1,1,0,1,0
Baek-un Mountain Trail,3.0,1.0,1.0,2,2,0,1,0
Baek-un Mountain Trail,3.0,1.0,1.0,2,2,0,1,0
Potato Trail (38),1.0,2.0,2.0,1,1,0,1,0
North Baldy Trail #8,1.0,2.0,1.0,1,1,0,1,0
North Baldy Trail #8,1.0,2.0,1.0,1,1,0,1,0
Mesa Trail #13 Loop,1.0,2.0,0.0,1,1,0,1,0
South Canyon Trail (15),1.0,2.0,2.0,1,1,0,1,0
Cerro Blanco Trail (79),1.0,2.0,1.0,1,1,0,1,0
Manzano Crest Trail (170),1.0,2.0,2.0,1,1,0,1,0
Southern Crossing,0.0,2.0,0.0,1,1,0,1,0
Cajun Pine,1.0,2.0,0.0,1,1,0,1,0
FS 106,1.0,2.0,1.0,1,1,0,1,0
Tunnel Canyon,0.0,2.0,0.0,1,1,0,1,0
Powerline,1.0,2.0,1.0,1,1,0,1,0
ATV Bypass,0.0,2.0,1.0,1,1,0,1,0
Pipeline Rd. Tr.,0.0,2.0,0.0,1,1,0,1,0
Pipeline Rd. Tr.,0.0,2.0,0.0,1,1,0,1,0
Pipeline Rd. Tr.,0.0,2.0,0.0,1,1,0,1,0
Spur Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Pipeline Rd. Tr.,0.0,2.0,0.0,1,1,0,1,0
Pipeline Rd. Tr.,0.0,2.0,0.0,1,1,0,1,0
Alta Vista Tr.,0.0,2.0,0.0,1,1,0,1,0
Path to pandora,1.0,1.0,1.0,2,2,0,1,0
Kemer view route,1.0,2.0,0.0,2,2,0,1,0
Old Johns River Road,1.0,2.0,1.0,2,2,0,1,0
Padum Darcha Trek Trail,1.0,2.0,0.0,2,2,0,1,0
River Legacy MTB Trail,0.0,2.0,1.0,2,2,0,1,0
River Legacy MTB Trail,0.0,2.0,1.0,2,2,0,1,0
Padum Darcha Trek Trail,1.0,2.0,0.0,2,2,0,1,0
North Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
Osha Loop Trail (201),1.0,2.0,0.0,1,1,0,1,0
Ellis Trail (202),1.0,2.0,0.0,1,1,0,1,0
Ponderosa,1.0,2.0,0.0,1,1,0,1,0
South Chickamauga Creek Greenway,0.0,0.0,1.0,2,2,0,1,0
Domingo Baca Overlook Spur,2.0,2.0,4.0,2,2,0,1,0
Anidri Gorge,2.0,1.0,1.0,2,2,0,1,0
Κορυφογραμμή Παπούτσας,2.0,2.0,1.0,2,2,0,1,0
E4 Poros Gorge,1.0,1.0,2.0,2,2,0,1,0
goat-path,1.0,2.0,1.0,2,2,0,1,0
Kings Canyon Overlook (greem),1.0,2.0,1.0,2,2,0,1,0
Saguaro Overlook Trail,1.0,2.0,1.0,2,2,0,1,0
Firebreak Trail,0.0,2.0,0.0,2,2,0,1,0
Firebreak Trail,0.0,2.0,0.0,2,2,0,1,0
Upper Loop,0.0,2.0,1.0,2,2,0,1,0
Upper Loop,0.0,2.0,1.0,2,2,0,1,0
καλντερίμι,0.0,0.0,0.0,2,2,0,1,0
Kemer view route Red,1.0,-1.0,0.0,2,2,0,1,0
